our_id,oof_prob
2,0.9231228232383728
4,0.9964698553085327
5,0.9998989105224609
6,0.9960260391235352
8,0.9926734566688538
9,0.955543041229248
13,0.999438464641571
14,0.9995751976966858
15,0.9989663362503052
16,0.9732686281204224
17,0.013398798182606697
18,0.9964906573295593
19,0.9519127011299133
20,0.3327844440937042
21,0.920888364315033
22,0.8329891562461853
24,0.9910433292388916
25,0.9947545528411865
27,0.8177605867385864
29,0.9155267477035522
30,0.9637975692749023
31,0.5829507112503052
32,0.9859894514083862
35,0.25668421387672424
36,0.5926772356033325
38,0.9149245023727417
40,0.9666821956634521
41,0.5622361898422241
42,0.9994927644729614
43,0.884922444820404
44,0.9965028762817383
45,0.9622513651847839
46,0.776405930519104
47,0.9758915901184082
48,0.0024215623270720243
49,0.9182676076889038
50,0.04978165030479431
51,0.9949841499328613
52,0.9952349066734314
54,0.996561586856842
55,0.8199661374092102
57,0.8098089098930359
58,0.8228639960289001
59,0.6253014206886292
60,0.9741982817649841
61,0.9978101849555969
63,0.7572696805000305
64,0.5071077942848206
65,0.6454092264175415
66,0.742368221282959
67,0.990026593208313
68,0.9892053604125977
69,0.8280807733535767
71,0.08372947573661804
72,0.999751627445221
73,0.9970945119857788
74,0.9937976002693176
76,0.032029278576374054
78,0.9837137460708618
81,0.3538223206996918
87,0.0029234886169433594
92,0.9997360110282898
94,0.9952810406684875
98,0.9508101344108582
100,0.7917979955673218
103,0.9981902241706848
104,0.0008187305647879839
105,0.853330135345459
106,0.746685802936554
107,0.11917190998792648
108,0.999582827091217
110,0.9783025979995728
111,0.8265587091445923
112,0.40216729044914246
114,0.7941857576370239
115,0.9840694069862366
117,0.9999059438705444
118,0.9952464699745178
119,0.9990333318710327
120,0.8165196180343628
122,0.5397660732269287
123,0.03214774280786514
124,0.12537719309329987
125,0.7458017468452454
126,0.9955343008041382
127,0.9273822903633118
128,0.9254217743873596
130,0.045286599546670914
131,0.9990823268890381
132,0.9625358581542969
133,0.9992805123329163
134,0.49915075302124023
135,0.9980418682098389
136,0.27653566002845764
137,0.9880613088607788
138,0.999424934387207
139,0.9997051358222961
140,0.914965033531189
141,0.9901264905929565
142,0.7112049460411072
146,0.8440327644348145
147,0.9958186745643616
148,0.3089432418346405
149,0.46480071544647217
151,0.6228430867195129
152,0.9798648357391357
153,0.9978870749473572
154,0.9790340065956116
155,0.9993477463722229
156,0.98861163854599
157,0.9680997133255005
159,0.9998853206634521
160,0.9951317310333252
162,0.9996623992919922
163,0.997057318687439
164,0.986735999584198
165,0.9922415018081665
167,0.9998169541358948
168,0.9479201436042786
170,0.9652005434036255
172,0.33909866213798523
175,0.9806560277938843
177,0.0026296835858374834
178,0.1821404993534088
180,0.6834302544593811
184,0.9692355990409851
186,0.998562753200531
188,0.2343999296426773
190,0.9997376799583435
191,0.9975917339324951
192,0.9573773145675659
194,0.9628488421440125
198,0.9929788708686829
199,0.9269387125968933
200,0.7062658667564392
204,0.9574463963508606
206,0.7492830157279968
207,0.9995163679122925
208,0.7509969472885132
212,0.9712836742401123
217,0.0350567065179348
218,0.36929506063461304
220,0.7078251242637634
221,0.8616575002670288
222,0.9941695928573608
224,0.9924586415290833
225,0.008505180478096008
228,0.9309588670730591
229,0.9125492572784424
231,0.9935752749443054
232,0.949416995048523
233,0.9989680051803589
234,0.014412357471883297
235,0.08941297233104706
236,0.6768618226051331
237,0.3627754747867584
239,0.2501327097415924
240,0.5216887593269348
241,0.9315300583839417
242,0.03663110360503197
244,0.07195936143398285
246,0.9557271003723145
251,0.9627882838249207
252,0.9304671287536621
253,0.32995545864105225
254,0.9819151163101196
255,0.9759051203727722
257,0.9807732105255127
259,0.9921501874923706
261,0.8529852032661438
262,0.9981821775436401
263,0.9832905530929565
265,0.04880940541625023
266,0.1047343984246254
267,0.9991188645362854
268,0.9209780693054199
270,0.9951961636543274
271,0.3312492072582245
272,0.769374430179596
274,0.9934281706809998
275,0.2891555428504944
278,0.2888484299182892
280,0.7474120855331421
282,0.5242012739181519
283,0.6488457322120667
284,0.31815946102142334
287,0.6876249313354492
288,0.9949823021888733
289,0.978368878364563
291,0.4904896020889282
292,0.4097687602043152
293,0.9866529107093811
295,0.9973652958869934
296,0.0033633834682404995
297,0.044246453791856766
299,0.020703056827187538
300,0.8998039960861206
301,0.18081000447273254
302,0.004540920257568359
304,0.00020437124476302415
305,0.39910662174224854
306,0.9769437909126282
308,0.18782594799995422
309,0.8888228535652161
310,0.0022841959726065397
312,0.17371122539043427
313,0.31278324127197266
314,0.06595151126384735
315,0.09238144755363464
316,0.004121552687138319
317,0.3370347023010254
318,0.03320101648569107
319,0.0169804859906435
320,0.11847808957099915
321,0.44711875915527344
322,0.039310283958911896
323,0.012040788307785988
324,0.013612139970064163
325,0.8440903425216675
326,0.0007428730605170131
328,0.00022238730161916465
329,0.0004564646806102246
331,0.03676325082778931
333,0.1156214252114296
334,0.4776146709918976
335,0.1694076508283615
336,0.0029785986989736557
337,0.0027665349189192057
338,0.006513566244393587
339,0.10083404183387756
340,0.6484658718109131
341,0.6001462340354919
342,0.0033055609092116356
343,0.042036011815071106
344,0.0020565346349030733
345,0.20809249579906464
346,0.0115453926846385
347,0.05650455877184868
348,0.00080001080641523
349,0.22251637279987335
350,0.3234332501888275
351,0.9429305195808411
352,0.22793395817279816
353,0.025468546897172928
354,0.9775651693344116
355,0.7733303904533386
356,0.22491700947284698
357,0.052021585404872894
358,0.00396358035504818
359,0.25330212712287903
360,0.0898488461971283
361,0.39229822158813477
363,0.0601014606654644
365,0.9406089186668396
366,0.016916919499635696
367,0.0003465815680101514
368,0.6565192937850952
369,0.15317071974277496
370,0.385473370552063
372,0.9921608567237854
373,0.011930306442081928
374,0.31208088994026184
375,0.004335532430559397
376,0.004581088665872812
377,0.9586086869239807
378,0.07929419726133347
379,0.07835952937602997
381,0.05468332767486572
382,0.0032047994900494814
383,0.020098263397812843
385,0.012256904505193233
386,0.03721470758318901
387,0.8918958902359009
388,0.1284354329109192
389,0.07530993223190308
390,0.17508821189403534
391,0.13491396605968475
392,0.9993357062339783
393,0.0029606421012431383
394,0.14565657079219818
395,0.00566818006336689
396,0.22698131203651428
397,0.0031980115454643965
398,0.13688018918037415
400,0.2053259313106537
401,0.0037941602058708668
402,0.005407251417636871
403,0.01113319955766201
404,0.5864390134811401
405,0.38278159499168396
407,0.9998923540115356
408,0.003730031196027994
412,0.2554737329483032
413,0.1342707872390747
414,0.22889010608196259
415,0.0044767833314836025
417,0.5698789954185486
418,0.4108697175979614
419,0.0841749757528305
423,0.03793475031852722
424,0.004190016072243452
425,0.2995428740978241
426,0.5396860241889954
428,0.0023492039181292057
429,0.2512953281402588
430,0.02542942948639393
431,0.015732308849692345
432,0.6357896327972412
433,0.0017541401321068406
435,0.11687147617340088
436,0.003110208548605442
437,0.9973257780075073
438,0.5667375326156616
440,0.9622935056686401
441,0.49845394492149353
442,0.03500685095787048
443,0.648298442363739
445,0.09152382612228394
446,0.010478139854967594
447,0.28486496210098267
450,0.09319251030683517
451,0.006523080635815859
452,0.057873133569955826
453,0.9956580400466919
454,0.002795510459691286
455,0.048547353595495224
456,0.09048624336719513
457,0.0007648402824997902
458,0.7352630496025085
459,0.01766151376068592
460,0.022034307941794395
461,0.0018392743077129126
462,0.5407711863517761
463,0.23035085201263428
464,0.6957042217254639
465,0.5902186632156372
466,0.013491757214069366
467,0.12203304469585419
468,0.027888024225831032
469,0.6312306523323059
470,0.9409284591674805
472,0.003874658141285181
473,0.0054831006564199924
474,0.0004617933591362089
475,0.009568572975695133
476,0.016927985474467278
477,0.0021043610759079456
478,0.6820836067199707
479,0.986299455165863
481,0.03429589048027992
483,0.0004766975762322545
484,0.9990317821502686
485,0.002447566483169794
486,0.00746933463960886
487,0.23620417714118958
488,0.0008692012634128332
489,0.001851579174399376
490,0.0008004786213859916
491,0.4953189492225647
492,0.08931053429841995
494,0.018580766394734383
495,0.15806697309017181
496,0.31257855892181396
