our_id,oof_prob
2,0.9176355600357056
4,0.9977051019668579
5,0.9997141361236572
6,0.9980183839797974
8,0.9484089612960815
9,0.9889584183692932
13,0.999719500541687
14,0.9997345209121704
15,0.8733413219451904
16,0.9983627796173096
17,0.8139151930809021
18,0.9839267730712891
19,0.9997268319129944
20,0.2678368091583252
21,0.016357887536287308
22,0.0984860509634018
24,0.9859970808029175
25,0.8735435605049133
27,0.700451672077179
29,0.5792665481567383
30,0.9950470924377441
31,0.973590612411499
32,0.9987015724182129
35,0.9449777603149414
36,0.45675933361053467
38,0.8835805654525757
40,0.9713941812515259
41,0.9592808485031128
42,0.9997764229774475
43,0.306080162525177
44,0.9991289377212524
45,0.5368455648422241
46,0.968582272529602
47,0.7032188773155212
48,0.0073892767541110516
49,0.7102527022361755
50,0.04600543528795242
51,0.9981019496917725
52,0.9997143745422363
54,0.9870239496231079
55,0.9993857145309448
57,0.029228921979665756
58,0.9188833236694336
59,0.9248173236846924
60,0.9979099035263062
61,0.9990938901901245
63,0.5878195762634277
64,0.958768367767334
65,0.8789628744125366
66,0.9064967632293701
67,0.9881318807601929
68,0.9946904182434082
69,0.8004608154296875
71,0.3711572289466858
72,0.7550683617591858
73,0.9996639490127563
74,0.9211352467536926
76,0.0044272844679653645
78,0.9976783394813538
81,0.02323150634765625
87,0.011779649183154106
92,0.9779072999954224
94,0.9978792667388916
98,0.8817541599273682
100,0.9982634782791138
103,0.9995994567871094
104,0.00023025258269626647
105,0.9792476892471313
106,0.09599679708480835
107,0.8255094289779663
108,0.9990420341491699
110,0.9985208511352539
111,0.7632951736450195
112,0.9737565517425537
114,0.022851301357150078
115,0.6338131427764893
117,0.9993767738342285
118,0.9998505115509033
119,0.9442919492721558
120,0.8287930488586426
122,0.7658649682998657
123,0.002803916111588478
124,0.49233442544937134
125,0.996418297290802
126,0.9997884035110474
127,0.6422892808914185
128,0.5210682153701782
130,0.7411526441574097
131,0.9992313981056213
132,0.477728009223938
133,0.9045820236206055
134,0.05089873448014259
135,0.999591052532196
136,0.9144511222839355
137,0.9815464615821838
138,0.9249595999717712
139,0.9995204210281372
140,0.9996370077133179
141,0.9883216619491577
142,0.9242438077926636
146,0.45794954895973206
147,0.38447874784469604
148,0.9554318189620972
149,0.7166422605514526
151,0.9043692350387573
152,0.9965474605560303
153,0.9898698329925537
154,0.5211431980133057
155,0.9993807077407837
156,0.9962558746337891
157,0.9794236421585083
159,0.8350237607955933
160,0.9987404346466064
162,0.9997935891151428
163,0.9956367015838623
164,0.451667457818985
165,0.954682469367981
167,0.9997683763504028
168,0.9988967180252075
170,0.018182305619120598
172,0.3262850046157837
175,0.997886061668396
177,0.3792557418346405
178,0.9974691271781921
180,0.9145762920379639
184,0.9814447164535522
186,0.7045375108718872
188,0.8274691104888916
190,0.9642037749290466
191,0.9653669595718384
192,0.1265111118555069
194,0.9987624883651733
198,0.9785290360450745
199,0.9967175126075745
200,0.12731605768203735
204,0.99713134765625
206,0.15456151962280273
207,0.9991638660430908
208,0.4668876528739929
212,0.9881542921066284
217,0.0589325912296772
218,0.6201157569885254
220,0.01635119691491127
221,0.998620867729187
222,0.9987977743148804
224,0.9981391429901123
225,0.08663604408502579
228,0.9918818473815918
229,0.9091273546218872
231,0.9103767275810242
232,0.13623692095279694
233,0.9984138011932373
234,0.014525364153087139
235,0.7606426477432251
236,0.01596054434776306
237,0.9229550361633301
239,0.8346464037895203
240,0.8678649663925171
241,0.31401580572128296
242,0.0052602412179112434
244,0.7107659578323364
246,0.9987412691116333
