our_id,oof_prob
2,0.7411155700683594
4,0.9566298127174377
5,0.9800159335136414
6,0.8631364107131958
8,0.5849411487579346
9,0.949853777885437
13,0.8802230358123779
14,0.8086843490600586
15,0.9422972202301025
16,0.8158841133117676
17,0.6099942326545715
18,0.958202064037323
19,0.9885411262512207
20,0.21536469459533691
21,0.7629637718200684
22,0.3913201093673706
24,0.9706892967224121
25,0.9113222360610962
27,0.7295483350753784
29,0.9609504342079163
30,0.8817472457885742
31,0.7464287281036377
32,0.9351662397384644
35,0.49819666147232056
36,0.1787693202495575
38,0.8877488970756531
40,0.7710676789283752
41,0.7826987504959106
42,0.8287593126296997
43,0.849477231502533
44,0.5342344641685486
45,0.8943352699279785
46,0.9448618292808533
47,0.9180415868759155
48,0.33755427598953247
49,0.8540297746658325
50,0.24408641457557678
51,0.9979100227355957
52,0.9493803381919861
54,0.9526146650314331
55,0.7576399445533752
57,0.7877074480056763
58,0.9519641399383545
59,0.372001051902771
60,0.607384443283081
61,0.9644168615341187
63,0.428328275680542
64,0.9438208341598511
65,0.9382511973381042
66,0.5370829105377197
67,0.4857974648475647
68,0.974502444267273
69,0.8743312358856201
71,0.3272140622138977
72,0.24883130192756653
73,0.8267391324043274
74,0.9354374408721924
76,0.27974241971969604
78,0.519690990447998
81,0.62901771068573
87,0.05738626420497894
92,0.9713103771209717
94,0.9336605072021484
98,0.7930343151092529
100,0.5313352346420288
103,0.8983067274093628
104,0.09066130220890045
105,0.9120740294456482
106,0.1613331437110901
107,0.39631253480911255
108,0.9512075185775757
110,0.5530713796615601
111,0.9375482797622681
112,0.902744710445404
114,0.027134191244840622
115,0.7570077180862427
117,0.9770620465278625
118,0.9404189586639404
119,0.7146340608596802
120,0.4610152244567871
122,0.6354423761367798
123,0.08584368228912354
124,0.6912103891372681
125,0.5553024411201477
126,0.8519809246063232
127,0.6657282114028931
128,0.5948787927627563
130,0.5947740077972412
131,0.7223681211471558
132,0.5587754249572754
133,0.8626941442489624
134,0.9621375799179077
135,0.983586847782135
136,0.5639137029647827
137,0.8171662092208862
138,0.9542505741119385
139,0.9733356833457947
140,0.9560062885284424
141,0.9008368253707886
142,0.859982967376709
146,0.08344323933124542
147,0.8352953195571899
148,0.5028220415115356
149,0.7677869200706482
151,0.3746061325073242
152,0.8193023204803467
153,0.9240543246269226
154,0.6543831825256348
155,0.7853761911392212
156,0.8786971569061279
157,0.5894801616668701
159,0.7694631814956665
160,0.9851417541503906
162,0.7678465843200684
163,0.7719624638557434
164,0.7264171242713928
165,0.9410461187362671
167,0.7583354711532593
168,0.8767366409301758
170,0.5611060261726379
172,0.6368520259857178
175,0.9315180778503418
177,0.22298836708068848
178,0.46620944142341614
180,0.36068862676620483
184,0.8837936520576477
186,0.8617689609527588
188,0.5765464305877686
190,0.961190938949585
191,0.43486642837524414
192,0.23446065187454224
194,0.9292166233062744
198,0.622431218624115
199,0.7844417095184326
200,0.4965516924858093
204,0.6990588903427124
206,0.1866241693496704
207,0.9453951716423035
208,0.19214753806591034
212,0.5939105749130249
217,0.09510332345962524
218,0.12497394531965256
220,0.06332390755414963
221,0.8556866645812988
222,0.753096878528595
224,0.7718938589096069
225,0.40322184562683105
228,0.9142966270446777
229,0.7091556787490845
231,0.08406895399093628
232,0.8759241104125977
233,0.9601505398750305
234,0.0826636552810669
235,0.16209016740322113
236,0.5569111704826355
237,0.9002054929733276
239,0.39844149351119995
240,0.4065301716327667
241,0.6166992783546448
242,0.035520680248737335
244,0.19834378361701965
246,0.9747635126113892
251,0.9102439880371094
252,0.9963098764419556
253,0.33756810426712036
254,0.6037375926971436
255,0.9054833650588989
257,0.7759722471237183
259,0.3745863735675812
261,0.058843981474637985
262,0.9616281986236572
263,0.6283074021339417
265,0.07606340944766998
266,0.5824799537658691
267,0.47559261322021484
268,0.302065372467041
270,0.910973072052002
271,0.18599183857440948
272,0.7960816621780396
274,0.8261655569076538
275,0.35809969902038574
278,0.6607792377471924
280,0.6726364493370056
282,0.7065044641494751
283,0.6466422080993652
284,0.11577899754047394
287,0.524383544921875
288,0.39094865322113037
289,0.8255338668823242
291,0.9904801249504089
292,0.3409465551376343
293,0.3699387311935425
295,0.9819807410240173
296,0.2254313826560974
297,0.02370462566614151
299,0.07780709117650986
300,0.5698418617248535
301,0.048701830208301544
302,0.17838799953460693
304,0.008244434371590614
305,0.08913572132587433
306,0.3861698508262634
308,0.18301473557949066
309,0.13747769594192505
310,0.09223918616771698
312,0.11189122498035431
313,0.6219813227653503
314,0.47660940885543823
315,0.08943566679954529
316,0.06984692811965942
317,0.0651504173874855
318,0.13217167556285858
319,0.030918017029762268
320,0.13092535734176636
321,0.8281024098396301
322,0.049599502235651016
323,0.17403461039066315
324,0.003988560289144516
325,0.24237686395645142
326,0.02929024212062359
328,0.06555911898612976
329,0.0035501953680068254
331,0.3781624138355255
333,0.38653746247291565
334,0.02909461408853531
335,0.06363760679960251
336,0.006712376140058041
337,0.012325353920459747
338,0.04101022332906723
339,0.32385969161987305
340,0.5730109810829163
341,0.4392436146736145
342,0.0869918167591095
343,0.33084625005722046
344,0.005914500914514065
345,0.2403661459684372
346,0.09421434998512268
347,0.17677046358585358
348,0.09299883246421814
349,0.1649157702922821
350,0.1162644624710083
351,0.24625498056411743
352,0.49708837270736694
353,0.025279637426137924
354,0.6320569515228271
355,0.315512090921402
356,0.409995436668396
357,0.03931477665901184
358,0.07007401436567307
359,0.243699312210083
360,0.08423653244972229
361,0.33490777015686035
363,0.29162871837615967
365,0.7989062070846558
366,0.14404252171516418
367,0.0573037788271904
368,0.02354726567864418
369,0.5475794076919556
370,0.19827231764793396
372,0.7783782482147217
373,0.15655481815338135
374,0.0649733617901802
375,0.018478943035006523
376,0.018630251288414
377,0.3708627223968506
378,0.09173788130283356
379,0.529382586479187
381,0.49872756004333496
382,0.01879238337278366
383,0.11363251507282257
385,0.03457483649253845
386,0.00898701697587967
387,0.302428275346756
388,0.13302302360534668
389,0.01821853406727314
390,0.16328215599060059
391,0.30541467666625977
392,0.7781143188476562
393,0.14408177137374878
394,0.010060134343802929
395,0.011387918144464493
396,0.6470648646354675
397,0.002250860445201397
398,0.03649844974279404
400,0.023886453360319138
401,0.01716453954577446
402,0.01942059025168419
403,0.030206138268113136
404,0.25335338711738586
405,0.08034907281398773
407,0.9797870516777039
408,0.038255725055933
412,0.0715722143650055
413,0.06262363493442535
414,0.028149625286459923
415,0.023637879639863968
417,0.08749370276927948
418,0.021875660866498947
419,0.06627026200294495
423,0.01929711177945137
424,0.042647749185562134
425,0.28232795000076294
426,0.2759973406791687
428,0.057004645466804504
429,0.13447895646095276
430,0.0048655057325959206
431,0.24190601706504822
432,0.5195338129997253
433,0.05974339693784714
435,0.25112414360046387
436,0.016016514971852303
437,0.22174498438835144
438,0.12077780067920685
440,0.8204736709594727
441,0.6673033237457275
442,0.11463440209627151
443,0.850725531578064
445,0.07270799577236176
446,0.8787627220153809
447,0.09508702158927917
450,0.5213916301727295
451,0.09333467483520508
452,0.05054985731840134
453,0.7216639518737793
454,0.05853001028299332
455,0.24178293347358704
456,0.02951231598854065
457,0.002401091158390045
458,0.20518921315670013
459,0.10921387374401093
460,0.10394493490457535
461,0.0033678272739052773
462,0.46091797947883606
463,0.16013914346694946
464,0.36425352096557617
465,0.15388105809688568
466,0.06183306872844696
467,0.37671607732772827
468,0.16155508160591125
469,0.25308758020401
470,0.17864158749580383
472,0.1830303817987442
473,0.08774517476558685
474,0.008335020393133163
475,0.015374477952718735
476,0.059657856822013855
477,0.26822519302368164
478,0.17192929983139038
479,0.9335917234420776
481,0.04572221636772156
483,0.25558769702911377
484,0.9493290781974792
485,0.05633223056793213
486,0.02130216732621193
487,0.23705275356769562
488,0.042027316987514496
489,0.004774195142090321
490,0.02928716316819191
491,0.3406871259212494
492,0.03190823644399643
494,0.028653906658291817
495,0.06879575550556183
496,0.6754797101020813
497,0.09602642059326172
498,0.005634809844195843
499,0.07626581937074661
500,0.8876111507415771
501,0.6009738445281982
502,0.16615113615989685
503,0.3202994465827942
504,0.13161742687225342
505,0.011176018044352531
506,0.0926629900932312
507,0.20726320147514343
508,0.0861077755689621
509,0.21543781459331512
510,0.0077862730249762535
511,0.006381736136972904
512,0.040280018001794815
513,0.021299434825778008
515,0.20855975151062012
516,0.056719549000263214
518,0.25315073132514954
519,0.0024778679944574833
520,0.028735455125570297
521,0.4345007538795471
522,0.05268077552318573
527,0.5453716516494751
528,0.9376503229141235
529,0.3750282824039459
530,0.02103765681385994
532,0.297726035118103
533,0.4694921672344208
534,0.10750225186347961
535,0.010894214734435081
536,0.3309483528137207
537,0.04042293503880501
538,0.4164320230484009
539,0.480174720287323
540,0.0012937327846884727
541,0.04659038409590721
542,0.4061788320541382
544,0.03284478560090065
545,0.17831295728683472
546,0.010699383914470673
547,0.00171758106444031
550,0.06874105334281921
551,0.056996364146471024
552,0.2726673483848572
553,0.012620843015611172
554,0.24844279885292053
555,0.2929808795452118
556,0.0841374471783638
557,0.018199749290943146
561,0.002541916910558939
562,0.14887745678424835
563,0.2934038043022156
564,0.03435809165239334
565,0.10137195885181427
566,0.017969144508242607
567,0.007458172272890806
568,0.00901864469051361
569,0.6062233448028564
570,0.1345081776380539
571,0.742360532283783
575,0.9412198066711426
576,0.003952358849346638
578,0.1689411997795105
580,0.018430456519126892
581,0.1479664444923401
582,0.4886734187602997
583,0.10976284742355347
584,0.46058112382888794
585,0.12929831445217133
586,0.01381872408092022
588,0.016467155888676643
590,0.08337412774562836
591,0.4637148976325989
592,0.3859819173812866
593,0.7365342378616333
595,0.05430765450000763
598,0.2692592442035675
599,0.06040944159030914
600,0.0015347680309787393
